x,y,z
-1.0625574147612131,-0.41937371825897357,1.6283830946426057
-1.0064339456030327,-0.3621907707996757,1.6114737052553196
-0.9484306306003678,-0.4620275266760043,1.5733221044450223
-1.1065376274753314,-0.49742455383151496,1.4604969673901669
-0.9735894519885046,-0.5628965322897461,1.577776395152168
-1.09681969705903,-0.3318932070227619,1.6396735496063606
-1.0050951747234642,-0.6816146185977432,1.6476569805508574
-0.973621949413397,-0.802721927435549,1.4146975220978042
-1.1288335456314105,-0.4197468621483173,1.6146329024593085
-1.0445775339984609,-0.7247030745411466,1.435602610725262
-0.9742652721359484,-0.6601475824375281,1.5374281128247955
-0.8844013143428198,-1.0616570452814051,1.372684208593543
-0.9579564836976425,-0.8964953178696582,1.3727370696599832
-0.894860429662755,-0.7190247347421561,1.6461215719621245
-1.0367126417880625,-0.4924349595187535,1.6454066997553736
-0.9652328441717828,-0.6498842431781955,1.7017086548715308
-0.9275561067974084,-0.6316839482312145,1.571494739976678
-0.9473806582241386,-0.7788716436704305,1.491326154518101
-1.106571853936413,-0.5390659477540113,1.502177877132582
-0.9838641417585127,-0.4703257812407392,1.674655362600434
-0.9231189953747674,-0.5831581679785917,1.6793413114841351
-1.1120307615029752,-0.6734436752651779,1.5052855515347467
-1.0282776862700262,-0.553615612033863,1.515113254538125
-0.9495818057088812,-0.658797295296391,1.4869299074493845
-1.0553698048549462,-0.7157088254987375,1.6300328635242396
-1.0731422378150342,-0.6506553375158329,1.4000878789494793
-0.8818397018667964,-0.9996965800605695,1.6027007779638651
-1.1592497381421094,-0.5211203572808415,1.4347966722950267
-1.1589119247908435,-0.6386104310791424,1.5710698755061252
-0.9568679690950602,-0.8455621191579992,1.636202498176042
-0.9695115615802269,-0.6885041319598633,1.409297348740596
-1.1218397052313525,-0.6210088662366218,1.6554076411317835
-1.078467766135189,-0.62705491525313,1.5454346684659184
-0.882573324718664,-0.4866802058351308,1.62677838223014
-1.0536295236975752,-0.6078064368030994,1.6544619209600522
-1.1049782819003413,-0.501373389221104,1.6441796478521924
-0.9463267441458723,-0.4971536443929225,1.6096820908494074
-1.0008216748058956,-0.5514958880904527,1.6295813716403544
-1.0788595900911615,-0.515772737952935,1.5889028465849695
-0.8613326420608992,-0.4091017817213852,1.6617989183145931
-1.0515203584995214,-0.5524172085543501,1.5662943795070965
-0.9892168492517597,-0.6005657319642913,1.6778625660926494
-0.8990933194955985,-0.5978499428366578,1.6404853664853514
-0.914966401833409,-0.4345758733926946,1.6407396960302536
-1.0268409374703495,-0.3443528437449241,1.6506249419858674
-1.037664235009728,-0.518312527044695,1.6875791952061858
-0.9641044663908953,-0.5446726280430381,1.534343468075864
-0.9699347163953881,-0.42496261272583835,1.5832536182054984
-0.9403887702991488,-0.6658273377572501,1.6603757715236678
-1.0585745754483131,-0.4519517217823283,1.6562541506138455
-1.0226595861385273,-0.4857262320660381,1.598454114776778
-1.0370685818705316,-0.8193723335509443,1.3934021110260608
-0.9868924757607126,-0.8333014095246362,1.3317969877571176
-1.1219389643008724,-0.680241211058519,1.3728093443294611
-0.879889821641537,-0.659003613200769,1.7058023409635328
-1.0044142553306399,-0.3934141104339785,1.6374790151968872
-0.9357787514721978,-0.83961363463071,1.4048124189474551
-0.8585834903555443,-0.8171927376192853,1.5595561084947762
-1.0798406269883898,-0.5665854630848968,1.665507047579069
-0.9204387458255854,-0.8059362979631957,1.4840742022569269
-1.016055718172919,-0.6841029140468912,1.686002575721166
-0.9605879411658372,-0.6342614996862274,1.656510761623669
-1.0271270097909275,-0.6521677723176807,1.6555472392312436
-0.925240530414111,-0.7749204398737634,1.622655761090825
-0.9743159114971683,-0.7198590029104958,1.6374094286592298
-0.927407157253774,-0.6582684525783724,1.613218008960675
-1.0447595838454067,-0.4457814354430267,1.6091572907737393
-1.0862823243486392,-0.3674724111823716,1.642290007959901
-0.955649075963344,-0.5952983670598048,1.581244227067694
-1.140984503893899,-0.3826310816480285,1.6117884350976532
-1.0037729256880965,-0.621929723828215,1.547668557175608
-0.9602114235697949,-0.5285670661530615,1.6939689531322113
-0.9180376859383167,-0.6927558884819842,1.6531602881036347
-0.9898871136219035,-0.38709671424043973,1.5933997551253398
-1.0276871536877992,-0.31306028336322217,1.6246381796876648
-0.9347391157026853,-0.3988375423453844,1.6503157529732164
-1.0785036672597108,-0.6847890547210761,1.6383177911342692
-1.119901392202146,-0.5633319522692081,1.5625091849367787
-0.8871707954132603,-1.0665803433608094,1.5639064156382756
-1.1222622226418282,-0.5224714284199384,1.519925693163781
-1.0683986497947997,-0.5914258793870898,1.671822980388733
-1.114312216985966,-0.4757485554162365,1.6381547333620878
-1.0912991763088493,-0.5183633767421134,1.6267361264022224
-1.0883556619709833,-0.4903897551917151,1.5829145855441733
-1.173236491219941,-0.6160828568009011,1.577106120841412
-1.1441238090645043,-0.6608567890740659,1.5651089818468518
-1.1163948493234008,-0.6307093657505647,1.4607881490893044
-1.0694862878821274,-0.6940703450770528,1.443810625847127
-1.1011970412573298,-0.6521303721028685,1.4550484077361427
-1.0274480297464792,-0.7447179713089612,1.4302396352997335
-0.9897993644695413,-0.5748775897959185,1.635562523299368
-1.026971625650645,-0.5164185167766835,1.651226584705144
-1.0510826844827752,-0.7387802013787447,1.66481462681124
-1.0361766651247886,-0.4700648144676727,1.6148004563500364
-1.0700302960621215,-0.3947025406506963,1.6228438393836184
-1.1078355524323573,-0.6425465928403576,1.6496366246815102
-1.1353951371259767,-0.5992049256188036,1.6612499894121442
-1.159562259711275,-0.5506146306079572,1.6606489658448522
-1.0345812385629076,-0.4286984998095108,1.565418642078941
-1.0037575300964496,-0.4921971394090122,1.560438290668925
-0.9793932010994322,-0.5305137777475313,1.5501713783694435
-1.012696545325,-0.4682541428525454,1.5548197394694665
-0.9984417475131743,-0.7521111098220733,1.552380535193707
-1.0927178890694629,-0.60608217364557,1.5510542976427306
-1.1303527704436462,-0.5368765907393814,1.5561685335233024
-1.0511246380513442,-0.6224774274332019,1.479827838513058
-0.9023949362252602,-0.7927633950037344,1.4341998510201814
-1.0361974519351713,-0.6426400822205063,1.474425271445532
-1.0797119003123983,-0.5813073379817807,1.490859330733883
-1.0874392472025953,-0.5292152213396989,1.4519786837045023
-0.9033181282377234,-0.609623194110598,1.6722500291043956
-1.0019665752275775,-0.7075468389956787,1.6927527792688442
-1.0518735139554625,-0.6341558527858979,1.699385850450357
-0.9926800499723091,-0.4474307441656844,1.6691886178123592
-0.9711793272317368,-0.48537465247297706,1.6590215782237394
-0.9360265238787965,-0.5406578188111336,1.644208498448395
-0.9899035172056387,-0.7008854681323976,1.642493371980585
-1.0398891517405857,-0.6280289480035186,1.6490433154149704
-1.0159055554990473,-0.3777555785882049,1.653184850137361
-0.9919130975033642,-0.4262507783776389,1.6401906005169962
-1.079135552974105,-0.5393288647206322,1.621118440829454
-0.9826651769073554,-0.4102338344513079,1.5986006051479478
-1.1185047666726775,-0.44145520644201647,1.6088161691367948
-1.0383940163821825,-0.5726049037250736,1.5608851028890551
-0.8765918238346471,-0.7675439267742127,1.5086513490897264
-0.9589239154748668,-0.6788213781182889,1.532424484352512
-0.9892169356956261,-0.6411811689034396,1.5425101480145695
-1.04127614782572,-0.5336245911364198,1.520469832443469
-1.0010522348453585,-0.5928244827635349,1.504607269289973
-0.9647737025060736,-0.6403054250491105,1.4918847891486844
-1.077752591284682,-0.47220142688209354,1.5369281197019795
-1.0148679273683971,-0.5733515406122135,1.5098250284136776
-1.0538581128243978,-0.5133864740613423,1.5258926195700622
-1.0873420686335058,-0.41166385910947273,1.502827499980156
-1.0654253464376822,-0.45325767705415815,1.4916824700517504
-0.9509418751534052,-0.6683936862407961,1.696749064550557
-1.0022876726487437,-0.5813286346446842,1.6830171307841568
-0.9757503523221446,-0.6195464899142856,1.6727766873282175
-1.0258272464767129,-0.5382449881619076,1.682238308346664
-1.0490861717026314,-0.49815539447773205,1.6929802825992306
-0.9419396013350936,-0.6402113479503858,1.618056395563388
-0.9766100282138916,-0.5938722787063613,1.6304729117453345
-1.0131921891286515,-0.5320413599799299,1.6347941967366977
-1.0478531722576767,-0.4722989291994977,1.6508021328181866
-0.9417909432820905,-0.6136268407875509,1.5763331273338494
-0.9864537858276765,-0.5439633377617593,1.5828495293360834
-1.0499104086781623,-0.3984942703821811,1.5735118409619986
-0.9482249094249433,-0.5470017596535605,1.6890293918960373
-0.9358591179761061,-0.5652012201091373,1.6841528611642833
-0.961542691207267,-0.507913166237483,1.6645838531449586
-0.9345135552731701,-0.5153217717984451,1.6048139557831118
-0.922326573455083,-0.5332580676343234,1.6000079397986824
-0.9577614149553578,-0.47876095242615446,1.614610397808537
-0.9688129939859682,-0.46015105272936635,1.6195969054035158
-0.9593745420019565,-0.44359892991983085,1.578260032063478
-0.9045290691768635,-0.45215143551846193,1.636030338352131
-0.9250377601449699,-0.4168022059251054,1.6455021358747337
-0.8937299369690475,-0.4695218623122086,1.6313759465205628
-0.9582633537780804,-0.7748820310262797,1.5058245121750808
-0.9365266166782543,-1.4017036574527797,1.4596944261528515
-1.1053122144153136,-0.4586035650606917,1.5914316695202433
-0.9548205445919822,-0.647520411696749,1.6652810975774752
-0.9183762410949228,-0.6628577218457725,1.5997420582179676
-0.9125037626913992,-0.6760412193670793,1.608455810452374
